id,lat,long,DataZone,acc_employment,acc_gp,acc_hospitals,acc_school,acc_supermarket,acc_urbancentre
5125,56.46918046,-2.9654485,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5186,56.47009137,-2.96384845,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5187,56.46919309,-2.96382566,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5188,56.46829482,-2.96380287,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5247,56.47100225,-2.96224833,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5248,56.47010398,-2.96222557,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5249,56.46920571,-2.96220282,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5250,56.46830744,-2.96218007,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5312,56.46832003,-2.96055726,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5313,56.46742176,-2.96053455,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5374,56.4683326,-2.95893446,S01007727,48.91631547260686,90.9090909090909,16.666666666666664,100,75,21.311475409836063
5310,56.47011657,-2.96060269,S01007728,46.32751354605659,81.81818181818183,16.666666666666664,85.71428571428571,75,24.59016393442623
5311,56.4692183,-2.96057998,S01007728,46.32751354605659,81.81818181818183,16.666666666666664,85.71428571428571,75,24.59016393442623
5371,56.47102742,-2.95900248,S01007728,46.32751354605659,81.81818181818183,16.666666666666664,85.71428571428571,75,24.59016393442623
5372,56.47012915,-2.95897981,S01007728,46.32751354605659,81.81818181818183,16.666666666666664,85.71428571428571,75,24.59016393442623
5373,56.46923087,-2.95895713,S01007728,46.32751354605659,81.81818181818183,16.666666666666664,85.71428571428571,75,24.59016393442623
5432,56.47193824,-2.9574022,S01007728,46.32751354605659,81.81818181818183,16.666666666666664,85.71428571428571,75,24.59016393442623
5434,56.4701417,-2.95735692,S01007728,46.32751354605659,81.81818181818183,16.666666666666664,85.71428571428571,75,24.59016393442623
5435,56.46924343,-2.95733429,S01007728,46.32751354605659,81.81818181818183,16.666666666666664,85.71428571428571,75,24.59016393442623
5308,56.47191312,-2.96064812,S01007729,24.367850692354004,72.72727272727273,16.666666666666664,57.14285714285714,50,26.229508196721312
5309,56.47101485,-2.96062541,S01007729,24.367850692354004,72.72727272727273,16.666666666666664,57.14285714285714,50,26.229508196721312
5369,56.47282396,-2.95904784,S01007729,24.367850692354004,72.72727272727273,16.666666666666664,57.14285714285714,50,26.229508196721312
5370,56.47192569,-2.95902516,S01007729,24.367850692354004,72.72727272727273,16.666666666666664,57.14285714285714,50,26.229508196721312
5493,56.47284903,-2.95580184,S01007729,24.367850692354004,72.72727272727273,16.666666666666664,57.14285714285714,50,26.229508196721312
5494,56.47195076,-2.95577924,S01007729,24.367850692354004,72.72727272727273,16.666666666666664,57.14285714285714,50,26.229508196721312
5495,56.47105249,-2.95575664,S01007729,24.367850692354004,72.72727272727273,16.666666666666664,57.14285714285714,50,26.229508196721312
5553,56.47465807,-2.95422397,S01007730,17.15833835039133,72.72727272727273,16.666666666666664,57.14285714285714,50,31.147540983606557
5554,56.4737598,-2.9542014,S01007730,17.15833835039133,72.72727272727273,16.666666666666664,57.14285714285714,50,31.147540983606557
5555,56.47286154,-2.95417884,S01007730,17.15833835039133,72.72727272727273,16.666666666666664,57.14285714285714,50,31.147540983606557
5556,56.47196327,-2.95415627,S01007730,17.15833835039133,72.72727272727273,16.666666666666664,57.14285714285714,50,31.147540983606557
5557,56.471065,-2.95413371,S01007731,22.75737507525587,72.72727272727273,16.666666666666664,42.857142857142854,50,29.508196721311474
5558,56.47016673,-2.95411115,S01007731,22.75737507525587,72.72727272727273,16.666666666666664,42.857142857142854,50,29.508196721311474
5559,56.46926846,-2.95408859,S01007731,22.75737507525587,72.72727272727273,16.666666666666664,42.857142857142854,50,29.508196721311474
5560,56.4683702,-2.95406603,S01007731,22.75737507525587,72.72727272727273,16.666666666666664,42.857142857142854,50,29.508196721311474
5561,56.46747193,-2.95404348,S01007731,22.75737507525587,72.72727272727273,16.666666666666664,42.857142857142854,50,29.508196721311474
5620,56.47017922,-2.95248826,S01007731,22.75737507525587,72.72727272727273,16.666666666666664,42.857142857142854,50,29.508196721311474
5621,56.46928095,-2.95246574,S01007731,22.75737507525587,72.72727272727273,16.666666666666664,42.857142857142854,50,29.508196721311474
5622,56.46838269,-2.95244322,S01007731,22.75737507525587,72.72727272727273,16.666666666666664,42.857142857142854,50,29.508196721311474
5433,56.47103997,-2.95737956,S01007732,46.718844069837445,72.72727272727273,16.666666666666664,57.14285714285714,100,22.950819672131146
5436,56.46834516,-2.95731165,S01007732,46.718844069837445,72.72727272727273,16.666666666666664,57.14285714285714,100,22.950819672131146
5437,56.46744689,-2.95728902,S01007732,46.718844069837445,72.72727272727273,16.666666666666664,57.14285714285714,100,22.950819672131146
5496,56.47015423,-2.95573404,S01007732,46.718844069837445,72.72727272727273,16.666666666666664,57.14285714285714,100,22.950819672131146
5497,56.46925596,-2.95571144,S01007732,46.718844069837445,72.72727272727273,16.666666666666664,57.14285714285714,100,22.950819672131146
5498,56.46835769,-2.95568884,S01007732,46.718844069837445,72.72727272727273,16.666666666666664,57.14285714285714,100,22.950819672131146
5499,56.46745942,-2.95566625,S01007732,46.718844069837445,72.72727272727273,16.666666666666664,57.14285714285714,100,22.950819672131146
5302,56.47730278,-2.96078443,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5303,56.4764045,-2.96076171,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5304,56.47550621,-2.960739,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5364,56.47731535,-2.95916124,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5365,56.47641706,-2.95913856,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5366,56.47551878,-2.95911588,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5367,56.4746205,-2.9590932,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5368,56.47372223,-2.95907052,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5426,56.47732789,-2.95753804,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5427,56.47642961,-2.9575154,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5428,56.47553132,-2.95749277,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5429,56.47463304,-2.95747013,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5430,56.47373477,-2.95744748,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5431,56.47283651,-2.95742484,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5488,56.47734041,-2.95591485,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5489,56.47644213,-2.95589225,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5490,56.47554385,-2.95586965,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5491,56.47464557,-2.95584705,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5492,56.4737473,-2.95582444,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5550,56.47735291,-2.95429165,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5551,56.47645463,-2.95426909,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5552,56.47555635,-2.95424653,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5612,56.47736539,-2.95266845,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5613,56.47646711,-2.95264593,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5614,56.47556883,-2.95262341,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5615,56.47467055,-2.95260089,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5676,56.47558129,-2.95100029,S01007733,7.6158940397351,72.72727272727273,16.666666666666664,57.14285714285714,50,32.78688524590164
5616,56.47377229,-2.95257836,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5617,56.47287402,-2.95255583,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5618,56.47197575,-2.95253331,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5619,56.47107749,-2.95251078,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5677,56.47468301,-2.95097781,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5678,56.47378475,-2.95095532,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5679,56.47288648,-2.95093283,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5680,56.47198822,-2.95091034,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5681,56.47108995,-2.95088786,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5682,56.47019168,-2.95086537,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5683,56.46929342,-2.95084289,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5739,56.47469546,-2.94935472,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5740,56.47379719,-2.94933227,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5741,56.47289892,-2.94930982,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5742,56.47200066,-2.94928738,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5743,56.47110239,-2.94926493,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5744,56.47020412,-2.94924249,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5745,56.46930586,-2.94922004,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5801,56.47470788,-2.94773164,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5802,56.47380961,-2.94770923,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5803,56.47291134,-2.94768682,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5804,56.47201308,-2.94766441,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5805,56.47111481,-2.947642,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5806,56.47021654,-2.9476196,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5863,56.47472028,-2.94610855,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5864,56.47382201,-2.94608618,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5865,56.47292374,-2.94606381,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5866,56.47202547,-2.94604144,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5867,56.47112721,-2.94601907,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5868,56.47022894,-2.94599671,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5869,56.46933067,-2.94597434,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5925,56.47473265,-2.94448546,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5926,56.47383439,-2.94446313,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5927,56.47293612,-2.9444408,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5928,56.47203785,-2.94441847,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5929,56.47113958,-2.94439614,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5930,56.47024132,-2.94437382,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5988,56.47384674,-2.94284008,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5989,56.47294848,-2.94281779,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5990,56.47205021,-2.9427955,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5991,56.47115194,-2.94277321,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
6050,56.47385908,-2.94121703,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
6051,56.47296081,-2.94119478,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
6052,56.47206254,-2.94117253,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
6053,56.47116427,-2.94115028,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
6114,56.47207486,-2.93954955,S01007734,5.1475015051174,72.72727272727273,0,42.857142857142854,50,37.704918032786885
5672,56.47917441,-2.95109022,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5673,56.47827613,-2.95106774,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5674,56.47737785,-2.95104525,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5675,56.47647957,-2.95102277,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5734,56.47918685,-2.94946695,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5735,56.47828857,-2.9494445,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5736,56.47739029,-2.94942205,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5737,56.47649201,-2.94939961,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5738,56.47559373,-2.94937717,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5796,56.47919927,-2.94784367,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5797,56.47830099,-2.94782126,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5798,56.47740271,-2.94779885,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5799,56.47650443,-2.94777645,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5800,56.47560615,-2.94775404,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5859,56.47831339,-2.94619802,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5860,56.47741511,-2.94617565,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5861,56.47651683,-2.94615328,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5862,56.47561855,-2.94613092,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5921,56.47832576,-2.94457477,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5922,56.47742749,-2.94455245,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5923,56.47652921,-2.94453012,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5924,56.47563093,-2.94450779,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5983,56.47833812,-2.94295153,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5984,56.47743984,-2.94292924,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5985,56.47654156,-2.94290695,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5986,56.47564329,-2.94288466,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5987,56.47474501,-2.94286238,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
6045,56.47835045,-2.94132829,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
6046,56.47745218,-2.94130603,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
6047,56.4765539,-2.94128378,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
6048,56.47565562,-2.94126153,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
6049,56.47475735,-2.94123929,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
6111,56.47476966,-2.93961619,S01007735,5.553883202889826,63.63636363636363,0,57.14285714285714,50,36.0655737704918
5177,56.47817587,-2.96405361,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5237,56.47998505,-2.9624759,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5238,56.47908676,-2.96245314,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5239,56.47818848,-2.96243038,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5299,56.47999763,-2.96085259,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5300,56.47909935,-2.96082987,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5301,56.47820107,-2.96080715,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5361,56.4800102,-2.95922928,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5362,56.47911191,-2.9592066,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5363,56.47821363,-2.95918392,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5423,56.48002274,-2.95760597,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5424,56.47912446,-2.95758333,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5425,56.47822617,-2.95756068,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5485,56.48003526,-2.95598266,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5486,56.47913698,-2.95596005,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5487,56.4782387,-2.95593745,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5547,56.48004776,-2.95435934,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5548,56.47914948,-2.95433678,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5549,56.4782512,-2.95431421,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5609,56.48006024,-2.95273603,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5610,56.47916196,-2.9527135,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5611,56.47826368,-2.95269098,S01007736,2.5737507525587,18.181818181818183,16.666666666666664,28.57142857142857,0,42.62295081967213
5746,56.46840759,-2.9491976,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5807,56.46931827,-2.94759719,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5808,56.46842001,-2.94757479,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5809,56.46752174,-2.94755239,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5870,56.4684324,-2.94595198,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5871,56.46753414,-2.94592962,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5931,56.46934305,-2.94435149,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5932,56.46844478,-2.94432917,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5933,56.46754651,-2.94430684,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5992,56.47025367,-2.94275092,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5993,56.4693554,-2.94272864,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5994,56.46845713,-2.94270635,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5995,56.46755887,-2.94268407,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
5996,56.4666606,-2.94266178,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6054,56.47026601,-2.94112803,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6055,56.46936774,-2.94110578,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6056,56.46846947,-2.94108353,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6057,56.4675712,-2.94106129,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6117,56.46938005,-2.93948292,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6118,56.46848178,-2.93946072,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6119,56.46758351,-2.93943851,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6180,56.46849407,-2.9378379,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6181,56.4675958,-2.93781573,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6242,56.46850634,-2.93621508,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6304,56.46851859,-2.93459226,S01007737,9.271523178807946,18.181818181818183,0,28.57142857142857,50,32.78688524590164
6112,56.47387139,-2.93959398,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6113,56.47297312,-2.93957177,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6115,56.47117659,-2.93952734,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6116,56.47027832,-2.93950513,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6173,56.47478195,-2.9379931,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6174,56.47388369,-2.93797093,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6175,56.47298542,-2.93794875,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6176,56.47208715,-2.93792658,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6177,56.47118888,-2.93790441,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6178,56.47029061,-2.93788224,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6179,56.46939234,-2.93786007,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6236,56.47389596,-2.93634787,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6237,56.47299769,-2.93632574,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6238,56.47209942,-2.9363036,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6239,56.47120115,-2.93628147,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6240,56.47030288,-2.93625934,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6241,56.46940461,-2.93623721,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6298,56.47390821,-2.93472482,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6299,56.47300994,-2.93470272,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6300,56.47211167,-2.93468063,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6301,56.4712134,-2.93465853,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6302,56.47031513,-2.93463644,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6303,56.46941686,-2.93461435,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6359,56.4748187,-2.93312382,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6360,56.47392042,-2.93310176,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6361,56.47302215,-2.93307971,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6362,56.47212388,-2.93305765,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6363,56.47122561,-2.9330356,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6364,56.47032734,-2.93301354,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6365,56.46942907,-2.93299149,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6366,56.4685308,-2.93296944,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6421,56.47483089,-2.93150073,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6422,56.47393262,-2.93147871,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6423,56.47303435,-2.93145669,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6424,56.47213608,-2.93143468,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6425,56.47123781,-2.93141266,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
6426,56.47033953,-2.93139064,S01007738,5.960264900662252,9.090909090909092,0,28.57142857142857,50,36.0655737704918
